YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,GeoLocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2016,2016,WV,West Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,28.5,28.5,27.3,29.8,7145,"(38.665510202, -80.712640135)",PA,PA1,Q047,54,Total,Total,OVR,OVERALL
2016,2016,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,23.6,23.6,22.3,24.9,7480,"(42.27687047, -72.082690675)",OWS,OWS1,Q036,25,Total,Total,OVR,OVERALL
2016,2016,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,26,26,24.8,27.2,9960,"(41.56266102, -72.649840952)",OWS,OWS1,Q036,9,Total,Total,OVR,OVERALL
2016,2016,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,27.4,27.4,25.7,29.1,6810,"(40.130570048, -74.273691288)",OWS,OWS1,Q036,34,Total,Total,OVR,OVERALL
2016,2016,NY,New York,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,25.5,25.5,24.6,26.5,31269,"(42.827001032, -75.543970427)",OWS,OWS1,Q036,36,Total,Total,OVR,OVERALL
2016,2016,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,22.4,22.4,21.4,23.5,15169,"(41.641040988001, -99.365720623)",PA,PA1,Q047,31,Total,Total,OVR,OVERALL
2016,2016,ND,North Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,36.2,36.2,34.5,37.9,5348,"(47.475319779, -100.118421049)",OWS,OWS1,Q037,38,Total,Total,OVR,OVERALL
2016,2016,SD,South Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,37.3,37.3,35.1,39.6,5371,"(44.353130053, -100.373530637)",OWS,OWS1,Q037,46,Total,Total,OVR,OVERALL
2016,2016,MD,Maryland,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,34.7,34.7,33.5,35.8,16701,"(39.290580964, -76.609260111)",OWS,OWS1,Q037,24,Total,Total,OVR,OVERALL
2016,2016,CO,Colorado,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,35.8,35.8,34.8,36.9,13637,"(38.843840757, -106.133610921)",OWS,OWS1,Q037,8,Total,Total,OVR,OVERALL
2016,2016,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,35.2,35.2,34.9,35.5,438479,,OWS,OWS1,Q037,59,Total,Total,OVR,OVERALL
2016,2016,WA,Washington,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,28.6,28.6,27.6,29.6,12990,"(47.522278629, -120.47001079)",OWS,OWS1,Q036,53,Total,Total,OVR,OVERALL
2016,2016,UT,Utah,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,25.4,25.4,24.2,26.5,10043,"(39.360700171, -111.587130635)",OWS,OWS1,Q036,49,Total,Total,OVR,OVERALL
2016,2016,VI,Virgin Islands,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,32.7,32.7,28.8,36.8,1203,"(18.335765, -64.896335)",OWS,OWS1,Q037,78,Total,Total,OVR,OVERALL
2016,2016,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,29,29,27.7,30.3,8293,"(37.542680674, -78.457890463)",OWS,OWS1,Q036,51,Total,Total,OVR,OVERALL
2016,2016,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,36.6,36.6,35.3,37.9,14173,"(41.641040988001, -99.365720623)",OWS,OWS1,Q037,31,Total,Total,OVR,OVERALL
2016,2016,KY,Kentucky,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,34.2,34.2,32.7,35.6,9583,"(37.645970271, -84.774971048)",OWS,OWS1,Q036,21,Total,Total,OVR,OVERALL
2016,2016,VT,Vermont,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,34.7,34.7,33,36.4,6071,"(43.625381239, -72.517640791)",OWS,OWS1,Q037,50,Total,Total,OVR,OVERALL
2016,2016,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,36.9,36.9,35.2,38.7,5888,"(43.655950113, -71.50036092)",OWS,OWS1,Q037,33,Total,Total,OVR,OVERALL
2016,2016,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,29.8,29.8,28.1,31.4,7632,"(40.130570048, -74.273691288)",PA,PA1,Q047,34,Total,Total,OVR,OVERALL
2016,2016,TX,Texas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,25.2,25.2,23.7,26.7,11688,"(31.827240407, -99.426770206)",PA,PA1,Q047,48,Total,Total,OVR,OVERALL
2016,2016,LA,Louisiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,29.1,29.1,27.2,31.1,5250,"(31.312660644, -92.445680071)",PA,PA1,Q047,22,Total,Total,OVR,OVERALL
2016,2016,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,37.1,37.1,35.1,39.1,4936,"(41.708280193, -71.522470314)",OWS,OWS1,Q037,44,Total,Total,OVR,OVERALL
2016,2016,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,37.3,37.3,35.2,39.5,3702,"(39.008830667, -75.577741168)",OWS,OWS1,Q037,10,Total,Total,OVR,OVERALL
2016,2016,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,25.8,25.8,23.9,27.8,3981,"(39.49324039, -117.071840564)",OWS,OWS1,Q036,32,Total,Total,OVR,OVERALL
2016,2016,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,33.7,33.7,31.6,35.9,4868,"(31.312660644, -92.445680071)",OWS,OWS1,Q037,22,Total,Total,OVR,OVERALL
2016,2016,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,22.9,22.9,21.6,24.2,6801,"(40.793730152, -77.860700294)",PA,PA1,Q047,42,Total,Total,OVR,OVERALL
2016,2016,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,33.9,33.9,32.3,35.4,5000,"(44.567449424, -120.155031326)",OWS,OWS1,Q037,41,Total,Total,OVR,OVERALL
2016,2016,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,29.6,29.6,29.3,29.8,438479,,OWS,OWS1,Q036,59,Total,Total,OVR,OVERALL
2016,2016,MS,Mississippi,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,37.3,37.3,35.4,39.1,4821,"(32.745510099, -89.538030825)",OWS,OWS1,Q036,28,Total,Total,OVR,OVERALL
2016,2016,AR,Arkansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,32.5,32.5,30.2,34.9,4859,"(34.748650124, -92.274490743)",OWS,OWS1,Q037,5,Total,Total,OVR,OVERALL
2016,2016,SD,South Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,18.9,18.9,17.2,20.7,5762,"(44.353130053, -100.373530637)",PA,PA1,Q047,46,Total,Total,OVR,OVERALL
2016,2016,CA,California,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,36,36,34.8,37.2,10352,"(37.638640123, -120.999999538)",OWS,OWS1,Q037,6,Total,Total,OVR,OVERALL
2016,2016,VA,Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,23.3,23.3,22.2,24.5,8988,"(37.542680674, -78.457890463)",PA,PA1,Q047,51,Total,Total,OVR,OVERALL
2016,2016,IA,Iowa,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,32,32,30.5,33.4,6645,"(42.469400913, -93.816490556)",OWS,OWS1,Q036,19,Total,Total,OVR,OVERALL
2016,2016,MS,Mississippi,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,30.3,30.3,28.6,32,5127,"(32.745510099, -89.538030825)",PA,PA1,Q047,28,Total,Total,OVR,OVERALL
2016,2016,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,30.8,30.8,28.9,32.9,3479,"(38.890371385, -77.031961127)",OWS,OWS1,Q037,11,Total,Total,OVR,OVERALL
2016,2016,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,35.9,35.9,34.5,37.2,9960,"(41.56266102, -72.649840952)",OWS,OWS1,Q037,9,Total,Total,OVR,OVERALL
2016,2016,GA,Georgia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,31.4,31.4,29.7,33.2,4884,"(32.839681093, -83.627580346)",OWS,OWS1,Q036,13,Total,Total,OVR,OVERALL
2016,2016,CO,Colorado,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,22.3,22.3,21.4,23.2,13637,"(38.843840757, -106.133610921)",OWS,OWS1,Q036,8,Total,Total,OVR,OVERALL
2016,2016,UT,Utah,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,35,35,33.8,36.3,10043,"(39.360700171, -111.587130635)",OWS,OWS1,Q037,49,Total,Total,OVR,OVERALL
2016,2016,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,35.5,35.5,33.4,37.7,4868,"(31.312660644, -92.445680071)",OWS,OWS1,Q036,22,Total,Total,OVR,OVERALL
2016,2016,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,28.3,28.3,25.1,31.7,1477,"(13.444304, 144.793731)",OWS,OWS1,Q036,66,Total,Total,OVR,OVERALL
2016,2016,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,36.5,36.5,34.7,38.3,6810,"(40.130570048, -74.273691288)",OWS,OWS1,Q037,34,Total,Total,OVR,OVERALL
2016,2016,MD,Maryland,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,23.1,23.1,22.2,24.1,18448,"(39.290580964, -76.609260111)",PA,PA1,Q047,24,Total,Total,OVR,OVERALL
2016,2016,KY,Kentucky,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,34.9,34.9,33.5,36.4,9583,"(37.645970271, -84.774971048)",OWS,OWS1,Q037,21,Total,Total,OVR,OVERALL
2016,2016,CO,Colorado,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,15.8,15.8,15.1,16.6,14938,"(38.843840757, -106.133610921)",PA,PA1,Q047,8,Total,Total,OVR,OVERALL
2016,2016,KS,Kansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,23.5,23.5,22.5,24.5,12157,"(38.3477403, -98.200781227)",PA,PA1,Q047,20,Total,Total,OVR,OVERALL
2016,2016,WY,Wyoming,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,27.7,27.7,25.7,29.8,4200,"(43.235541343, -108.109830353)",OWS,OWS1,Q036,56,Total,Total,OVR,OVERALL
2016,2016,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,35.7,35.7,34.2,37.3,6526,"(32.840571122, -86.631860762)",OWS,OWS1,Q036,1,Total,Total,OVR,OVERALL
2016,2016,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,28.7,28.7,27.3,30.3,5000,"(44.567449424, -120.155031326)",OWS,OWS1,Q036,41,Total,Total,OVR,OVERALL
2016,2016,IL,Illinois,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,23.9,23.9,22.4,25.5,4762,"(40.485010283, -88.997710178)",PA,PA1,Q047,17,Total,Total,OVR,OVERALL
2016,2016,NC,North Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,23.3,23.3,22,24.6,6528,"(35.466220975, -79.159250463)",PA,PA1,Q047,37,Total,Total,OVR,OVERALL
2016,2016,CT,Connecticut,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,21.3,21.3,20.2,22.4,11033,"(41.56266102, -72.649840952)",PA,PA1,Q047,9,Total,Total,OVR,OVERALL
2016,2016,MT,Montana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,19.9,19.9,18.5,21.4,5964,"(47.066528972, -109.424420645)",PA,PA1,Q047,30,Total,Total,OVR,OVERALL
2016,2016,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,23.1,23.1,21.3,25.1,4483,"(43.235541343, -108.109830353)",PA,PA1,Q047,56,Total,Total,OVR,OVERALL
2016,2016,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,16.2,16.2,14.8,17.7,3843,"(38.890371385, -77.031961127)",PA,PA1,Q047,11,Total,Total,OVR,OVERALL
2016,2016,WA,Washington,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,34.9,34.9,33.8,35.9,12990,"(47.522278629, -120.47001079)",OWS,OWS1,Q037,53,Total,Total,OVR,OVERALL
2016,2016,IN,Indiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,26.8,26.8,25.6,28,11042,"(39.766910452, -86.149960194)",PA,PA1,Q047,18,Total,Total,OVR,OVERALL
2016,2016,MO,Missouri,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,31.7,31.7,30,33.4,6578,"(38.635790776, -92.566300053)",OWS,OWS1,Q036,29,Total,Total,OVR,OVERALL
2016,2016,ME,Maine,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,35.3,35.3,33.8,36.8,9554,"(45.254228894001, -68.985031336)",OWS,OWS1,Q037,23,Total,Total,OVR,OVERALL
2016,2016,NV,Nevada,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,24.7,24.7,22.8,26.6,4341,"(39.49324039, -117.071840564)",PA,PA1,Q047,32,Total,Total,OVR,OVERALL
2016,2016,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,22.6,22.6,20.9,24.3,3479,"(38.890371385, -77.031961127)",OWS,OWS1,Q036,11,Total,Total,OVR,OVERALL
2016,2016,TN,Tennessee,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,33.8,33.8,32,35.6,5657,"(35.68094058, -85.774490914)",OWS,OWS1,Q037,47,Total,Total,OVR,OVERALL
2016,2016,GA,Georgia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,34.4,34.4,32.6,36.1,4884,"(32.839681093, -83.627580346)",OWS,OWS1,Q037,13,Total,Total,OVR,OVERALL
2016,2016,ND,North Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,31.9,31.9,30.3,33.6,5348,"(47.475319779, -100.118421049)",OWS,OWS1,Q036,38,Total,Total,OVR,OVERALL
2016,2016,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,32.8,32.8,31.2,34.3,6449,"(35.472031356, -97.521070214)",OWS,OWS1,Q036,40,Total,Total,OVR,OVERALL
2016,2016,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,36.7,36.7,35.2,38.2,7480,"(42.27687047, -72.082690675)",OWS,OWS1,Q037,25,Total,Total,OVR,OVERALL
2016,2016,NM,New Mexico,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,20.3,20.3,18.8,21.8,6020,"(34.520880952, -106.240580985)",PA,PA1,Q047,35,Total,Total,OVR,OVERALL
2016,2016,DE,Delaware,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,26.6,26.6,24.8,28.5,4053,"(39.008830667, -75.577741168)",PA,PA1,Q047,10,Total,Total,OVR,OVERALL
2016,2016,AR,Arkansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,32.5,32.5,30.3,34.8,5285,"(34.748650124, -92.274490743)",PA,PA1,Q047,5,Total,Total,OVR,OVERALL
2016,2016,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,35.8,35.8,34.7,36.9,33186,"(28.932040377, -81.928960539)",OWS,OWS1,Q037,12,Total,Total,OVR,OVERALL
2016,2016,MN,Minnesota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,18,18,17.3,18.7,16798,"(46.355648736, -94.794200503)",PA,PA1,Q047,27,Total,Total,OVR,OVERALL
2016,2016,AZ,Arizona,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,29,29,27.5,30.6,10033,"(34.86597028, -111.763811277)",OWS,OWS1,Q036,4,Total,Total,OVR,OVERALL
2016,2016,NC,North Carolina,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,35,35,33.6,36.5,5984,"(35.466220975, -79.159250463)",OWS,OWS1,Q037,37,Total,Total,OVR,OVERALL
2016,2016,MS,Mississippi,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,34,34,32.2,35.9,4821,"(32.745510099, -89.538030825)",OWS,OWS1,Q037,28,Total,Total,OVR,OVERALL
2016,2016,HI,Hawaii,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,33.8,33.8,32.3,35.3,7659,"(21.304850435, -157.857749403)",OWS,OWS1,Q037,15,Total,Total,OVR,OVERALL
2016,2016,SC,South Carolina,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,35.1,35.1,33.8,36.5,10503,"(33.998821303, -81.045371207)",OWS,OWS1,Q037,45,Total,Total,OVR,OVERALL
2016,2016,NY,New York,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,26.3,26.3,25.4,27.4,34116,"(42.827001032, -75.543970427)",PA,PA1,Q047,36,Total,Total,OVR,OVERALL
2016,2016,IN,Indiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,34.7,34.7,33.4,36.1,10319,"(39.766910452, -86.149960194)",OWS,OWS1,Q037,18,Total,Total,OVR,OVERALL
2016,2016,WV,West Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,37.7,37.7,36.3,39,6635,"(38.665510202, -80.712640135)",OWS,OWS1,Q036,54,Total,Total,OVR,OVERALL
2016,2016,AK,Alaska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,31.4,31.4,28.5,34.4,2739,"(64.845079957001, -147.722059036)",OWS,OWS1,Q036,2,Total,Total,OVR,OVERALL
2016,2016,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,28.5,28.5,27.1,29.9,6912,"(35.472031356, -97.521070214)",PA,PA1,Q047,40,Total,Total,OVR,OVERALL
2022,2022,MI,Michigan,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,34.5,34.5,33.2,35.8,8750,"(44.6613195430005, -84.71439026999968)",OWS,OWS1,Q036,26,Total,Total,OVR,OVERALL
2016,2016,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,19.3,19.3,18,20.7,6412,"(43.655950113, -71.50036092)",PA,PA1,Q047,33,Total,Total,OVR,OVERALL
2016,2016,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,29.4,29.4,28,30.9,7013,"(32.840571122, -86.631860762)",PA,PA1,Q047,1,Total,Total,OVR,OVERALL
2016,2016,HI,Hawaii,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,20.8,20.8,19.5,22.1,8086,"(21.304850435, -157.857749403)",PA,PA1,Q047,15,Total,Total,OVR,OVERALL
2016,2016,MI,Michigan,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,23.9,23.9,22.9,24.9,12015,"(44.661319543001, -84.71439027)",PA,PA1,Q047,26,Total,Total,OVR,OVERALL
2016,2016,MI,Michigan,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,32.5,32.5,31.4,33.6,11130,"(44.661319543001, -84.71439027)",OWS,OWS1,Q036,26,Total,Total,OVR,OVERALL
2016,2016,KY,Kentucky,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,29.8,29.8,28.4,31.2,10253,"(37.645970271, -84.774971048)",PA,PA1,Q047,21,Total,Total,OVR,OVERALL
2016,2016,TN,Tennessee,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,28.4,28.4,26.8,30.1,6159,"(35.68094058, -85.774490914)",PA,PA1,Q047,47,Total,Total,OVR,OVERALL
2016,2016,GA,Georgia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,29.4,29.4,27.8,31.1,5372,"(32.839681093, -83.627580346)",PA,PA1,Q047,13,Total,Total,OVR,OVERALL
2016,2016,VI,Virgin Islands,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,26.1,26.1,22.4,30.1,1265,"(18.335765, -64.896335)",PA,PA1,Q047,78,Total,Total,OVR,OVERALL
2016,2016,VI,Virgin Islands,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,32.5,32.5,28.6,36.6,1203,"(18.335765, -64.896335)",OWS,OWS1,Q036,78,Total,Total,OVR,OVERALL
2016,2016,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,41.7,41.7,39.9,43.5,5790,"(18.220833, -66.590149)",PA,PA1,Q047,72,Total,Total,OVR,OVERALL
