YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,GeoLocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2011,2011,MS,Mississippi,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,37.3,37.3,35.5,39.1,5442,"(32.745510099, -89.538030825)",OWS,OWS1,Q036,28,Gender,Female,GEN,FEMALE
2013,2013,CO,Colorado,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,18.6,18.6,17.4,19.9,7022,"(38.843840757, -106.133610921)",PA,PA1,Q047,8,Gender,Female,GEN,FEMALE
2014,2014,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,39,39,37.1,41,4387,"(40.793730152, -77.860700294)",OWS,OWS1,Q037,42,Gender,Male,GEN,MALE
2015,2015,NC,North Carolina,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,31.3,31.3,29.3,33.3,3310,"(35.466220975, -79.159250463)",OWS,OWS1,Q036,37,Gender,Female,GEN,FEMALE
2012,2012,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,29.6,29.6,26.9,32.4,2199,"(44.393191174, -89.816370742)",OWS,OWS1,Q036,55,Gender,Male,GEN,MALE
2011,2011,VT,Vermont,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,20.6,20.6,19,22.2,3973,"(43.625381239, -72.517640791)",PA,PA1,Q044,50,Gender,Female,GEN,FEMALE
2013,2013,AR,Arkansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,43.4,43.4,40.2,46.6,1777,"(34.748650124, -92.274490743)",PA,PA1,Q043,5,Gender,Male,GEN,MALE
2014,2014,NC,North Carolina,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,29.7,29.7,27.9,31.5,3679,"(35.466220975, -79.159250463)",OWS,OWS1,Q037,37,Gender,Female,GEN,FEMALE
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,29.2,29.2,28,30.4,10102,"(41.641040988001, -99.365720623)",OWS,OWS1,Q036,31,Gender,Male,GEN,MALE
2013,2013,MN,Minnesota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,23.3,23.3,21.5,25.3,7635,"(46.355648736, -94.794200503)",PA,PA1,Q047,27,Gender,Female,GEN,FEMALE
2015,2015,WV,West Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,46,46,43.9,48.1,3048,"(38.665510202, -80.712640135)",PA,PA1,Q043,54,Gender,Female,GEN,FEMALE
2015,2015,SC,South Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,34.2,34.2,32.3,36.2,4304,"(33.998821303, -81.045371207)",PA,PA1,Q045,45,Gender,Male,GEN,MALE
2011,2011,GA,Georgia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,23.8,23.8,22.2,25.5,6000,"(32.839681093, -83.627580346)",PA,PA1,Q046,13,Gender,Female,GEN,FEMALE
2011,2011,VT,Vermont,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,19.9,19.9,18.3,21.7,4154,"(43.625381239, -72.517640791)",PA,PA1,Q047,50,Gender,Female,GEN,FEMALE
2014,2014,ME,Maine,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,27.9,27.9,26.1,29.9,3717,"(45.254228894001, -68.985031336)",OWS,OWS1,Q036,23,Gender,Male,GEN,MALE
2013,2013,CT,Connecticut,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,32.5,32.5,30.1,35,2826,"(41.56266102, -72.649840952)",PA,PA1,Q045,9,Gender,Male,GEN,MALE
2015,2015,NC,North Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,27.1,27.1,25.4,29,3605,"(35.466220975, -79.159250463)",PA,PA1,Q047,37,Gender,Female,GEN,FEMALE
2014,2014,ID,Idaho,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,18.6,18.6,16.8,20.6,3211,"(43.682630005, -114.363730042)",PA,PA1,Q047,16,Gender,Female,GEN,FEMALE
2013,2013,TX,Texas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,26.5,26.5,24.5,28.6,3840,"(31.827240407, -99.426770206)",PA,PA1,Q045,48,Gender,Male,GEN,MALE
2013,2013,CT,Connecticut,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,49.5,49.5,47.2,51.8,4062,"(41.56266102, -72.649840952)",PA,PA1,Q043,9,Gender,Female,GEN,FEMALE
2015,2015,NC,North Carolina,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,28.9,28.9,26.9,31.1,2709,"(35.466220975, -79.159250463)",OWS,OWS1,Q036,37,Gender,Male,GEN,MALE
2013,2013,NV,Nevada,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,34.7,34.7,31.1,38.5,1985,"(39.49324039, -117.071840564)",PA,PA1,Q045,32,Gender,Male,GEN,MALE
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,48.8,48.8,46.9,50.7,6416,"(41.641040988001, -99.365720623)",PA,PA1,Q043,31,Gender,Male,GEN,MALE
2012,2012,IN,Indiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,31.8,31.8,29.9,33.9,3349,"(39.766910452, -86.149960194)",OWS,OWS1,Q036,18,Gender,Male,GEN,MALE
2011,2011,CT,Connecticut,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,30.6,30.6,28.6,32.8,3896,"(41.56266102, -72.649840952)",PA,PA1,Q045,9,Gender,Female,GEN,FEMALE
2011,2011,NM,New Mexico,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,36.5,36.5,34.3,38.6,3540,"(34.520880952, -106.240580985)",PA,PA1,Q046,35,Gender,Male,GEN,MALE
2015,2015,AR,Arkansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,32,32,29.2,34.9,2974,"(34.748650124, -92.274490743)",OWS,OWS1,Q037,5,Gender,Female,GEN,FEMALE
2013,2013,TX,Texas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,32.2,32.2,30.2,34.2,5831,"(31.827240407, -99.426770206)",OWS,OWS1,Q036,48,Gender,Female,GEN,FEMALE
2012,2012,HI,Hawaii,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,14.8,14.8,13,16.7,3516,"(21.304850435, -157.857749403)",PA,PA1,Q047,15,Gender,Male,GEN,MALE
2013,2013,IL,Illinois,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,29.9,29.9,27.6,32.3,3160,"(40.485010283, -88.997710178)",OWS,OWS1,Q037,17,Gender,Female,GEN,FEMALE
2013,2013,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,24.4,24.4,22.5,26.5,4182,"(41.56266102, -72.649840952)",OWS,OWS1,Q036,9,Gender,Female,GEN,FEMALE
2011,2011,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,43.1,43.1,39.3,47,1652,"(38.890371385, -77.031961127)",PA,PA1,Q046,11,Gender,Male,GEN,MALE
2014,2014,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,28.9,28.9,27.3,30.5,5987,"(40.793730152, -77.860700294)",OWS,OWS1,Q037,42,Gender,Female,GEN,FEMALE
2013,2013,MT,Montana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,29.2,29.2,27.4,31.1,5071,"(47.066528972, -109.424420645)",PA,PA1,Q046,30,Gender,Female,GEN,FEMALE
2012,2012,OH,Ohio,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,29.5,29.5,28.1,31,7284,"(40.060210141, -82.404260056)",OWS,OWS1,Q037,39,Gender,Female,GEN,FEMALE
2012,2012,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,35.9,35.9,33.9,38,5747,"(31.312660644, -92.445680071)",OWS,OWS1,Q036,22,Gender,Female,GEN,FEMALE
2013,2013,TN,Tennessee,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,24.4,24.4,21.6,27.5,1860,"(35.68094058, -85.774490914)",PA,PA1,Q046,47,Gender,Male,GEN,MALE
2011,2011,NM,New Mexico,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,25.3,25.3,23.4,27.3,3475,"(34.520880952, -106.240580985)",PA,PA1,Q044,35,Gender,Male,GEN,MALE
2011,2011,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,26,26,24.5,27.5,8474,"(40.130570048, -74.273691288)",PA,PA1,Q046,34,Gender,Female,GEN,FEMALE
2011,2011,MI,Michigan,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,22.1,22.1,20.3,23.9,4316,"(44.661319543001, -84.71439027)",PA,PA1,Q047,26,Gender,Male,GEN,MALE
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,58.9,58.9,57.3,60.5,6828,"(37.638640123, -120.999999538)",PA,PA1,Q043,6,Gender,Male,GEN,MALE
2011,2011,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,21.8,21.8,20.5,23.2,8286,"(40.130570048, -74.273691288)",OWS,OWS1,Q036,34,Gender,Female,GEN,FEMALE
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,35.4,35.4,31.5,39.6,1571,"(34.86597028, -111.763811277)",PA,PA1,Q046,4,Gender,Male,GEN,MALE
2011,2011,WA,Washington,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,20.7,20.7,19.2,22.2,8276,"(47.522278629, -120.47001079)",PA,PA1,Q044,53,Gender,Female,GEN,FEMALE
2012,2012,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,29.8,29.8,27.7,32,3100,"(41.708280193, -71.522470314)",OWS,OWS1,Q037,44,Gender,Female,GEN,FEMALE
2012,2012,WA,Washington,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,43.2,43.2,41.6,44.8,6448,"(47.522278629, -120.47001079)",OWS,OWS1,Q037,53,Gender,Male,GEN,MALE
2015,2015,VT,Vermont,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,41.6,41.6,39.3,44,2780,"(43.625381239, -72.517640791)",OWS,OWS1,Q037,50,Gender,Male,GEN,MALE
2014,2014,AK,Alaska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,30.2,30.2,27.4,33,2221,"(64.845079957001, -147.722059036)",OWS,OWS1,Q036,2,Gender,Female,GEN,FEMALE
2013,2013,UT,Utah,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,28.7,28.7,27.3,30.2,6551,"(39.360700171, -111.587130635)",PA,PA1,Q046,49,Gender,Female,GEN,FEMALE
2013,2013,KY,Kentucky,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,31.7,31.7,29.9,33.6,6598,"(37.645970271, -84.774971048)",PA,PA1,Q047,21,Gender,Female,GEN,FEMALE
2011,2011,VA,Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,51.3,51.3,48.8,53.8,3525,"(37.542680674, -78.457890463)",PA,PA1,Q043,51,Gender,Female,GEN,FEMALE
2013,2013,TN,Tennessee,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,40.2,40.2,37.1,43.3,1820,"(35.68094058, -85.774490914)",PA,PA1,Q043,47,Gender,Male,GEN,MALE
2013,2013,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,30.7,30.7,28.1,33.4,2409,"(43.235541343, -108.109830353)",PA,PA1,Q046,56,Gender,Male,GEN,MALE
2013,2013,WV,West Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,50,50,47.6,52.5,2344,"(38.665510202, -80.712640135)",PA,PA1,Q043,54,Gender,Male,GEN,MALE
2015,2015,DE,Delaware,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,30.9,30.9,28.1,33.9,2171,"(39.008830667, -75.577741168)",PA,PA1,Q047,10,Gender,Female,GEN,FEMALE
2015,2015,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,24.1,24.1,22,26.4,2911,"(40.793730152, -77.860700294)",PA,PA1,Q046,42,Gender,Female,GEN,FEMALE
2015,2015,MT,Montana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,58.7,58.7,55.9,61.4,2445,"(47.066528972, -109.424420645)",PA,PA1,Q043,30,Gender,Male,GEN,MALE
2015,2015,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,23.9,23.9,22.4,25.4,6065,"(41.56266102, -72.649840952)",OWS,OWS1,Q036,9,Gender,Female,GEN,FEMALE
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,26.1,26.1,24.1,28.2,4573,"(28.932040377, -81.928960539)",PA,PA1,Q047,12,Gender,Female,GEN,FEMALE
2013,2013,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,21.8,21.8,19.6,24,2501,"(43.655950113, -71.50036092)",PA,PA1,Q047,33,Gender,Male,GEN,MALE
2013,2013,IL,Illinois,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,35,35,32.2,38,2180,"(40.485010283, -88.997710178)",PA,PA1,Q046,17,Gender,Male,GEN,MALE
2012,2012,MI,Michigan,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,30.6,30.6,29.1,32.3,5931,"(44.661319543001, -84.71439027)",OWS,OWS1,Q036,26,Gender,Female,GEN,FEMALE
2013,2013,KY,Kentucky,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,26.1,26.1,24.4,27.9,6338,"(37.645970271, -84.774971048)",PA,PA1,Q045,21,Gender,Female,GEN,FEMALE
2015,2015,ID,Idaho,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,30.6,30.6,28.2,33.1,2938,"(43.682630005, -114.363730042)",OWS,OWS1,Q037,16,Gender,Female,GEN,FEMALE
2012,2012,SC,South Carolina,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,33,33,31.4,34.6,7292,"(33.998821303, -81.045371207)",OWS,OWS1,Q036,45,Gender,Female,GEN,FEMALE
2015,2015,KY,Kentucky,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,32,32,29.4,34.7,2985,"(37.645970271, -84.774971048)",PA,PA1,Q047,21,Gender,Male,GEN,MALE
2012,2012,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,41.4,41.4,39.2,43.6,3191,"(35.472031356, -97.521070214)",OWS,OWS1,Q037,40,Gender,Male,GEN,MALE
2013,2013,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,25.6,25.6,24,27.2,4571,"(35.472031356, -97.521070214)",PA,PA1,Q045,40,Gender,Female,GEN,FEMALE
2015,2015,KS,Kansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,21.2,21.2,20.1,22.3,8744,"(38.3477403, -98.200781227)",PA,PA1,Q044,20,Gender,Male,GEN,MALE
2011,2011,TN,Tennessee,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,26,26,22.1,30.2,1604,"(35.68094058, -85.774490914)",PA,PA1,Q045,47,Gender,Male,GEN,MALE
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,20.2,20.2,18.2,22.5,3040,"(28.932040377, -81.928960539)",PA,PA1,Q047,12,Gender,Male,GEN,MALE
2015,2015,ID,Idaho,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,57.8,57.8,55.1,60.3,2951,"(43.682630005, -114.363730042)",PA,PA1,Q043,16,Gender,Female,GEN,FEMALE
2015,2015,MI,Michigan,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,51.1,51.1,49.3,52.9,4623,"(44.661319543001, -84.71439027)",PA,PA1,Q043,26,Gender,Female,GEN,FEMALE
2015,2015,OH,Ohio,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,28.1,28.1,26.3,29.9,6602,"(40.060210141, -82.404260056)",PA,PA1,Q047,39,Gender,Female,GEN,FEMALE
2015,2015,IL,Illinois,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,24.1,24.1,22,26.4,2155,"(40.485010283, -88.997710178)",PA,PA1,Q047,17,Gender,Male,GEN,MALE
2013,2013,ND,North Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,24.8,24.8,22.8,26.9,3183,"(47.475319779, -100.118421049)",PA,PA1,Q045,38,Gender,Male,GEN,MALE
2015,2015,IN,Indiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,29.8,29.8,27.4,32.2,3153,"(39.766910452, -86.149960194)",OWS,OWS1,Q037,18,Gender,Female,GEN,FEMALE
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,43.6,43.6,42.3,45,10102,"(41.641040988001, -99.365720623)",OWS,OWS1,Q037,31,Gender,Male,GEN,MALE
2012,2012,AR,Arkansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,29.2,29.2,26.6,31.9,1960,"(34.748650124, -92.274490743)",PA,PA1,Q047,5,Gender,Male,GEN,MALE
2014,2014,VA,Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,21.1,21.1,19.5,22.9,3974,"(37.542680674, -78.457890463)",PA,PA1,Q047,51,Gender,Male,GEN,MALE
2011,2011,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,50.7,50.7,47.6,53.8,3638,"(34.86597028, -111.763811277)",PA,PA1,Q043,4,Gender,Female,GEN,FEMALE
2013,2013,SC,South Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,15.8,15.8,14.4,17.3,5691,"(33.998821303, -81.045371207)",PA,PA1,Q044,45,Gender,Female,GEN,FEMALE
2013,2013,AR,Arkansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,12.7,12.7,10.9,14.7,2852,"(34.748650124, -92.274490743)",PA,PA1,Q044,5,Gender,Female,GEN,FEMALE
2013,2013,HI,Hawaii,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,63.9,63.9,61.4,66.3,3342,"(21.304850435, -157.857749403)",PA,PA1,Q043,15,Gender,Male,GEN,MALE
2011,2011,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,34.5,34.5,32,37.1,2390,"(43.655950113, -71.50036092)",PA,PA1,Q045,33,Gender,Male,GEN,MALE
